loc,총인구수,조출생률,구간별_데이터_개수
4613079000.0,37425.0,9.59251837,17
4613080000.0,21519.0,4.228821042,199
4613081000.0,8196.0,7.930697901,41
4613082000.0,2434.0,3.697617091,194
4613083000.0,1191.0,0.839630563,82
4615000000.0,282189.0,5.755008168,158
4615025000.0,2750.0,1.454545455,140
4615031000.0,4615.0,0.866738895,107
4615031500.0,18239.0,5.153791326,190
4615031600.0,32660.0,14.42131047,4
4615032000.0,12103.0,3.965958853,215
4615033000.0,2941.0,0.340020401,45
4615034000.0,1797.0,1.669449082,140
4615035000.0,3182.0,2.514142049,160
4615036000.0,1519.0,0.658327847,82
4615037000.0,900.0,0.0,88
4615038000.0,3264.0,0.919117647,107
4615039000.0,5544.0,1.262626263,100
4615040000.0,2845.0,1.054481547,107
4615051500.0,3756.0,2.662406816,170
4615054000.0,6595.0,3.032600455,176
4615055000.0,25360.0,4.968454259,190
4615056000.0,6316.0,3.483217226,194
4615057000.0,44355.0,4.554165258,213
4615058000.0,7741.0,2.454463248,160
4615059000.0,8866.0,2.93255132,176
4615060000.0,2878.0,5.211952745,156
4615061000.0,2383.0,2.098195552,145
4615062000.0,3099.0,1.936108422,159
4615063500.0,18473.0,8.228224977,45
4615066100.0,40390.0,6.016340678,118
4615066500.0,19618.0,6.677541034,78
4617000000.0,115613.0,6.417963378,65
4617025000.0,12044.0,9.382265028,16
4617031000.0,2664.0,0.750750751,82
4617032000.0,2933.0,2.386634845,160
4617033000.0,1452.0,0.0,88
4617034000.0,2334.0,5.569837189,158
4617035000.0,2507.0,1.196649382,100
4617036000.0,3585.0,1.394700139,100
4617037000.0,1971.0,2.029426687,145
4617038000.0,4688.0,0.42662116,45
4617039000.0,4343.0,1.381533502,100
4617040000.0,3435.0,2.328966521,160
4617042000.0,1899.0,0.0,88
4617043000.0,4286.0,1.866542231,159
4617051000.0,7689.0,8.713746911,19
4617052000.0,2711.0,3.319808189,196
4617054000.0,5010.0,3.992015968,215
4617055000.0,8925.0,4.817927171,167
4617058000.0,3350.0,2.089552239,145
4617060000.0,3503.0,1.998287182,159
4617062000.0,36284.0,11.5202293,7
4623000000.0,151769.0,6.872286172,78
4623025000.0,49131.0,7.022043109,55
4623031000.0,2212.0,0.904159132,107
4623032000.0,3126.0,0.959692898,107
4623033000.0,2877.0,1.390337157,100
4623034000.0,2867.0,1.395186606,100
4623035000.0,2831.0,4.238784882,199
4623036000.0,1840.0,1.086956522,107
4623051500.0,1648.0,0.606796117,82
4623053000.0,58469.0,8.996220219,22
4623054000.0,12593.0,5.161597713,190
4623055000.0,12344.0,5.913804277,118
4623057000.0,1831.0,3.27689787,196
4671000000.0,46280.0,5.380293863,156
4671025000.0,14667.0,7.227108475,51
4671031000.0,2797.0,5.005362889,190
4671032000.0,3171.0,5.991800694,118
4671033500.0,1264.0,0.791139241,82
4671034000.0,3704.0,4.859611231,167
4671035000.0,1935.0,6.718346253,78
4671036000.0,2795.0,3.577817531,194
4671037000.0,2654.0,4.898266767,190
4671038000.0,1870.0,4.278074866,199
4671039000.0,2470.0,4.453441296,213
4671040000.0,4547.0,4.178579283,199
4671041000.0,4406.0,3.858374943,215
4672000000.0,28039.0,2.567851921,160
4672025000.0,7841.0,3.826042597,215
4672031000.0,1892.0,3.171247357,196
4672032000.0,1673.0,0.0,88
4672033000.0,2357.0,2.121340687,145
4672034000.0,1338.0,0.747384155,82
4672035000.0,1921.0,1.041124414,107
4672036000.0,1176.0,3.401360544,196
4672037000.0,4226.0,3.312825367,196
4672038000.0,2480.0,1.612903226,140
4672039000.0,1701.0,2.939447384,176
4672040000.0,1434.0,0.69735007,82
4673000000.0,25719.0,3.46047669,194
4673025000.0,10845.0,4.887044721,167
4673031000.0,1305.0,1.53256705,140
4673032000.0,1546.0,0.0,88
4673033000.0,2561.0,2.34283483,160
4673034000.0,2702.0,2.9607698,176
4673035000.0,2286.0,3.062117235,176
4673036000.0,1487.0,3.362474781,196
4673037000.0,2987.0,2.678272514,170
4677000000.0,63922.0,3.895372485,215
4677025000.0,12523.0,6.627804839,78
4677025300.0,9813.0,4.483847957,213
4677025400.0,622.0,3.215434084,196
4677025500.0,227.0,0.0,88
4677031000.0,3155.0,1.901743265,159
4677032000.0,2960.0,3.040540541,176
4677033000.0,4345.0,2.991944764,176
4677034000.0,3893.0,3.596198305,194
4677035000.0,4954.0,2.825999193,170
4677036000.0,1905.0,3.149606299,176
4677037000.0,2651.0,0.75443229,82
4677038000.0,3316.0,2.110977081,145
4677039000.0,2319.0,3.018542475,176
4677040000.0,3117.0,5.453962143,156
4677041000.0,2300.0,5.652173913,158
4677042000.0,3066.0,2.283105023,145
4677044000.0,1275.0,2.352941176,160
4677045000.0,1481.0,1.350438893,100
4678000000.0,40482.0,3.161899116,176
4678025000.0,9195.0,5.002718869,190
4678025300.0,11913.0,2.434315454,160
4678031000.0,1118.0,2.683363148,170
4678032000.0,1405.0,1.423487544,100
4678033000.0,1165.0,2.575107296,160
4678034000.0,1201.0,2.497918401,160
4678035000.0,1696.0,1.768867925,159
4678036000.0,886.0,1.128668172,107
4678037000.0,3732.0,4.019292605,215
4678038000.0,2782.0,2.516175413,160
4678038500.0,1244.0,4.019292605,215
4678039000.0,3061.0,2.286834368,145
4678040000.0,1084.0,3.6900369,194
4679000000.0,62522.0,4.318479895,213
4679025000.0,39066.0,5.247529821,156
4679031000.0,930.0,2.150537634,145
4679031500.0,430.0,2.325581395,160
4679032000.0,1810.0,2.762430939,170
4679033000.0,1041.0,2.88184438,176
4679034000.0,1798.0,2.224694105,145
4679035000.0,3269.0,4.588559192,213
4679036000.0,2901.0,4.136504654,199
4679037000.0,1436.0,1.39275766,100
4679038000.0,1002.0,1.996007984,159
4679039500.0,1597.0,1.878522229,159
4679040000.0,1625.0,2.461538462,160
4679041500.0,2182.0,2.29147571,145
4679042000.0,3435.0,2.037845706,145
4680000000.0,37800.0,6.26984127,82
4680025000.0,15465.0,8.341416101,45
4680025300.0,4998.0,7.402961184,51
4680025600.0,3409.0,3.813435025,215
4680031000.0,2341.0,3.417343016,196
4680032000.0,2850.0,3.50877193,194
4680033000.0,1268.0,8.675078864,19
4680034000.0,2105.0,2.850356295,170
4680035000.0,1079.0,1.853568119,159
4680036000.0,1456.0,3.434065934,196
4680037000.0,2829.0,5.655708731,158
4681000000.0,34597.0,3.728646993,194
4681025000.0,13722.0,4.153913424,199
4681031000.0,4328.0,6.007393715,118
4681032000.0,2316.0,1.727115717,159
4681033000.0,1157.0,1.72860847,159
4681034000.0,2514.0,1.988862371,159
4681035000.0,1797.0,3.895381191,215
4681036000.0,2796.0,3.934191702,215
4681037000.0,1847.0,3.789929616,215
4681038000.0,1669.0,1.797483523,159
4681039000.0,648.0,0.0,88
4681040000.0,1803.0,3.882418192,215
4682000000.0,68806.0,5.755312037,158
4682025000.0,24912.0,8.630378934,23
4682031000.0,2915.0,5.145797599,190
4682032000.0,3244.0,2.774352651,170
4682033000.0,2835.0,3.174603175,196
4682034000.0,6154.0,5.037374066,190
4682035000.0,2823.0,3.188097768,196
4682036000.0,2016.0,3.472222222,194
4682037000.0,3019.0,2.318648559,160
4682038000.0,2160.0,3.703703704,194
4682039000.0,2406.0,2.909393184,176
4682040000.0,4856.0,3.294892916,196
4682041000.0,3795.0,5.533596838,158
4682042000.0,4046.0,4.448838359,213
4682043000.0,3625.0,6.620689655,78
4683000000.0,53699.0,5.437717648,156
4683025000.0,8251.0,5.696279239,158
4683025300.0,14965.0,6.949548948,55
4683025400.0,6486.0,6.167129201,82
4683031000.0,1853.0,4.31732326,213
4683032000.0,2076.0,3.371868979,196
4683033000.0,3782.0,3.966155473,215
4683034000.0,3581.0,5.585032114,158
4683035000.0,2279.0,3.51031154,194
4683036000.0,3200.0,5.0,190
4683037000.0,1924.0,3.118503119,176
4683038000.0,3015.0,3.648424544,194
4683039000.0,2287.0,4.372540446,213
4684000000.0,86132.0,4.911066735,190
4684025000.0,10646.0,4.508735675,213
4684025300.0,12902.0,2.325220896,160
4684025600.0,5542.0,1.804402743,159
4684025800.0,32829.0,9.046879284,22
4684032000.0,3120.0,0.641025641,82
4684033000.0,6367.0,1.413538558,100
4684034000.0,4701.0,2.127206977,145
4684035000.0,2017.0,0.991571641,107
4684036000.0,5017.0,1.793900737,159
4684037000.0,2991.0,2.006018054,159
4686000000.0,32050.0,4.149765991,199
4686025000.0,8401.0,5.475538626,158
4686031000.0,3401.0,4.116436342,199
4686032000.0,1855.0,2.156334232,145
4686033000.0,3888.0,4.372427984,213
4686034000.0,1923.0,3.640145606,194
4686035000.0,3122.0,4.163997438,199
4686036000.0,2875.0,2.782608696,170
4686037000.0,2860.0,2.797202797,170
4686038000.0,3725.0,4.295302013,199
4687000000.0,53099.0,10.48983973,9
4687025000.0,21893.0,11.78458868,7
4687025300.0,4693.0,7.884082676,41
4687025600.0,6922.0,12.42415487,5
4687031000.0,1812.0,8.830022075,19
4687032000.0,1777.0,11.25492403,8
4687033000.0,1372.0,16.03498542,1
4687034000.0,2322.0,5.598621878,158
4687035000.0,2409.0,5.811540058,118
4687036000.0,4038.0,7.924715206,41
4687037000.0,5268.0,10.44039484,9
4687038000.0,405.0,9.87654321,19
4687038500.0,188.0,0.0,88
4688000000.0,44464.0,5.914897445,118
4688025000.0,13517.0,5.918473034,118
4688031000.0,3694.0,5.684894423,158
4688032000.0,3726.0,4.830917874,167
4688033000.0,1852.0,5.399568035,156
4688034000.0,3378.0,5.032563647,190
4688035000.0,6152.0,9.102730819,22
4688036000.0,4098.0,5.856515373,118
4688037000.0,1556.0,8.354755784,23
4688038000.0,1387.0,2.883922134,176
4688039000.0,2886.0,3.465003465,194
4688040000.0,2218.0,4.508566276,213
4689000000.0,49916.0,4.828111227,167
4689025000.0,18283.0,5.469561888,158
4689025300.0,3757.0,6.121905776,82
4689025600.0,4440.0,7.207207207,51
4689029000.0,780.0,2.564102564,160
4689031000.0,3260.0,2.760736196,170
4689032000.0,3423.0,3.505696757,194
4689033000.0,4273.0,3.744441844,215
4689034000.0,2377.0,2.944888515,176
4689035000.0,2076.0,4.816955684,167
4689035500.0,227.0,0.0,88
4689036000.0,2531.0,4.741209008,167
4689037000.0,980.0,2.040816327,145
4689038000.0,2694.0,4.825538233,167
4689039000.0,815.0,3.680981595,194
4690000000.0,31227.0,3.682710475,194
4690025000.0,11131.0,5.210672896,156
4690031000.0,3079.0,2.273465411,145
4690032000.0,3711.0,4.042037187,199
4690033000.0,3581.0,3.351019268,196
4690034000.0,3495.0,3.433476395,196
4690035000.0,3206.0,1.559575795,140
4690036000.0,2383.0,1.678556441,140
4690036500.0,269.0,0.0,88
4690036600.0,372.0,5.376344086,156
4691000000.0,38938.0,3.698186861,194
4691025000.0,4222.0,3.315963998,196
4691025100.0,242.0,0.0,88
4691025300.0,5813.0,2.924479615,176
4691025400.0,242.0,8.26446281,45
4691025500.0,224.0,17.85714286,1
4691031000.0,1480.0,4.054054054,199
4691031500.0,316.0,3.164556962,176
4691032000.0,3149.0,2.858050175,170
4691033000.0,2253.0,3.106968486,176
4691034000.0,3553.0,3.940332114,215
4691035000.0,2520.0,3.174603175,196
4691035500.0,221.0,0.0,88
4691036000.0,2314.0,3.889369058,215
4691036500.0,475.0,4.210526316,199
4691036600.0,226.0,4.424778761,213
4691036700.0,502.0,7.96812749,41
4691036800.0,322.0,3.105590062,176
4691037000.0,1770.0,1.694915254,140
4691038000.0,1544.0,3.238341969,196
4691039000.0,1565.0,7.028753994,55
4691040000.0,2713.0,3.317360855,196
4691040500.0,275.0,21.81818182,1
4691041000.0,974.0,2.05338809,145
4691042000.0,2023.0,4.448838359,213
4700000000.0,2639422.0,4.942369958,190
4711000000.0,502916.0,4.95709025,190
4711100000.0,230422.0,4.647993681,167
4711125000.0,7568.0,1.189217759,100
4711125300.0,30633.0,3.884699507,215
4711125600.0,54839.0,6.728787906,78
4711131000.0,3500.0,2.0,159
4711132000.0,9908.0,5.248284215,156
4711133000.0,4117.0,1.214476561,100
4711135000.0,1887.0,0.529941706,45
4711152500.0,24820.0,3.948428687,215
4711154500.0,17256.0,2.375985165,160
4711155000.0,12507.0,2.638522427,170
4711156000.0,4694.0,5.325948019,156
4711157000.0,2839.0,4.226840437,199
4711158000.0,30440.0,3.745072273,215
4711159000.0,25414.0,7.318800661,51
4711300000.0,272494.0,5.218463526,156
4711325000.0,40604.0,6.674219289,78
4711331000.0,2873.0,1.044204664,107
4711332000.0,4827.0,0.62150404,82
4711333000.0,2490.0,0.401606426,45
4711334000.0,4920.0,1.016260163,107
4711335000.0,2126.0,0.940733772,107
4711335500.0,593.0,0.0,88
4711336000.0,1290.0,0.0,88
4711352000.0,15743.0,3.811217684,215
4711363000.0,17199.0,4.942147799,190
4711365500.0,19707.0,3.907241082,215
4711366500.0,22295.0,3.902220229,215
4711368000.0,32339.0,7.328612511,51
4711369000.0,23189.0,3.92427444,215
4711370000.0,72758.0,6.033700761,118
4711371000.0,9541.0,6.393459805,65
4713000000.0,253502.0,4.406276874,213
4713025000.0,5501.0,2.36320669,160
4713025300.0,25017.0,2.678178838,170
4713025600.0,9502.0,1.999579036,159
4713025900.0,20431.0,5.432920562,156
4713031000.0,4327.0,5.777675064,118
4713032000.0,6322.0,2.847200253,170
4713033000.0,4712.0,0.848896435,82
4713034000.0,3268.0,1.52998776,140
4713035000.0,3219.0,0.310655483,45
4713036000.0,21947.0,10.52535654,9
4713037000.0,6323.0,3.163055512,176
4713038000.0,5730.0,5.584642234,158
4713051500.0,5308.0,3.202712886,196
4713053000.0,6567.0,2.588701081,160
4713055000.0,14047.0,2.278066491,145
4713057000.0,4779.0,0.836995187,82
4713059000.0,14914.0,4.425372134,213
4713060500.0,5925.0,4.388185654,213
4713061500.0,22521.0,6.793659251,78
4713062100.0,28837.0,4.577452578,213
4713063000.0,22753.0,3.516019866,194
4713065000.0,9771.0,4.298434142,199
4713066000.0,1781.0,1.122964627,107
4715000000.0,140548.0,5.962375843,118
4715025000.0,7131.0,6.450708176,65
4715031000.0,3043.0,2.300361485,145
4715032000.0,3128.0,2.877237852,170
4715034000.0,2478.0,2.824858757,170
4715035000.0,3305.0,3.328290469,196
4715036000.0,4062.0,2.708025603,170
4715037000.0,3196.0,3.754693367,215
4715038000.0,3469.0,1.729605074,159
4715039000.0,1942.0,1.544799176,140
4715040000.0,2237.0,3.576218149,194
4715041000.0,2835.0,3.174603175,196
4715042000.0,1576.0,3.172588832,196
4715043000.0,1260.0,1.587301587,140
4715044000.0,2294.0,0.871839582,107
4715045000.0,1036.0,2.895752896,176
4715051600.0,6748.0,2.222880854,145
4715053600.0,7641.0,3.533568905,194
4715056500.0,3961.0,2.777076496,170
4715057500.0,25224.0,5.589914367,158
4715059500.0,20434.0,4.061857688,199
4715061000.0,11061.0,8.317511979,45
4715064000.0,22487.0,14.58620536,4
4717000000.0,158907.0,4.669397824,167
4717025000.0,6390.0,1.408450704,100
4717031000.0,4114.0,3.889158969,215
4717032000.0,3022.0,1.654533422,140
4717033000.0,3555.0,2.53164557,160
4717034000.0,6702.0,6.714413608,78
4717035000.0,2777.0,2.160604969,145
4717036000.0,1786.0,0.559910414,45
4717037000.0,2122.0,1.413760603,100
4717038000.0,2884.0,1.386962552,100
4717039000.0,2721.0,1.837559721,159
4717040000.0,1773.0,1.692047377,140
4717041000.0,1875.0,0.0,88
4717042000.0,1635.0,0.611620795,82
4717043000.0,1771.0,1.129305477,107
4717051000.0,5068.0,3.946329913,215
4717052000.0,5056.0,5.933544304,118
4717055500.0,22309.0,5.19969519,156
4717058500.0,9169.0,3.59908387,194
4717060000.0,13368.0,5.909634949,118
4717062000.0,6322.0,3.47991142,194
4717063000.0,6271.0,4.146069207,199
4717065000.0,21809.0,5.685726076,158
4717066000.0,16018.0,7.429142215,51
4717069000.0,10390.0,6.159769009,82
4719000000.0,416328.0,6.521300513,65
4719025000.0,15001.0,3.466435571,194
4719025300.0,36487.0,5.481404336,158
4719031000.0,1873.0,1.601708489,140
4719032000.0,1729.0,0.578368999,82
4719033000.0,2225.0,0.898876404,107
4719034000.0,4133.0,0.725864989,82
4719035000.0,26619.0,19.98572448,1
4719036000.0,3183.0,1.256676092,100
4719051000.0,24429.0,4.543779934,213
4719052000.0,3778.0,2.911593436,176
4719053000.0,3216.0,0.621890547,82
4719055100.0,30006.0,4.065853496,199
4719055500.0,2239.0,3.126395712,176
4719056500.0,39544.0,4.905927574,190
4719058200.0,14681.0,4.699952319,167
4719058300.0,17039.0,2.699688949,170
4719059000.0,3307.0,6.047777442,82
4719060000.0,3262.0,7.970570202,41
4719061000.0,6325.0,14.22924901,2
4719062100.0,6988.0,14.31024614,2
4719062200.0,4458.0,14.80484522,3
4719063000.0,4386.0,5.243958048,156
4719064500.0,31015.0,4.546187329,213
4719066000.0,19003.0,6.420038941,65
4719067000.0,48598.0,5.80270793,118
4719068000.0,16329.0,4.715536775,167
4719069000.0,46475.0,8.800430339,19
4721000000.0,103119.0,3.675365355,194
4721025000.0,10640.0,1.973684211,159
4721031000.0,2370.0,0.843881857,82
4721032000.0,1457.0,0.686341798,82
4721033000.0,1969.0,0.0,88
4721034000.0,2206.0,0.906618314,107
4721035000.0,3051.0,3.277613897,196
4721036000.0,2739.0,0.730193501,82
4721037000.0,2021.0,0.494804552,45
4721038000.0,1906.0,0.524658972,45
4721039000.0,3116.0,0.962772786,107
4721051000.0,7761.0,3.350083752,196
4721052500.0,6329.0,3.002054037,176
4721055000.0,4081.0,3.430531732,196
4721056000.0,3569.0,1.120762118,107
4721059000.0,6681.0,4.490345757,213
4721060000.0,8250.0,4.848484848,167
4721061000.0,8033.0,2.365243371,160
4721062000.0,18953.0,7.967076452,41
4721063000.0,7987.0,4.131714035,199
4723000000.0,102015.0,5.626623536,158
4723025000.0,11088.0,5.681818182,158
4723031000.0,4161.0,3.604902668,194
4723032000.0,3919.0,4.082674152,199
4723033000.0,3296.0,1.82038835,159
4723034000.0,2213.0,4.066877542,199
4723035000.0,3138.0,4.142766093,199
4723036000.0,1230.0,1.62601626,140
4723037000.0,4242.0,2.593116455,170
4723038000.0,5874.0,3.745318352,215
4723039000.0,4448.0,2.473021583,160
4723040000.0,3096.0,5.167958656,190
4723051000.0,29438.0,7.439364087,51
4723052000.0,9844.0,5.282405526,156
4723053500.0,4831.0,5.174912026,190
4723054000.0,6963.0,10.05313802,19
4723055500.0,4234.0,5.668398677,158
4725000000.0,97228.0,3.784917925,215
4725025000.0,6564.0,2.589884217,160
4725031000.0,1414.0,0.0,88
4725032500.0,3853.0,2.854918246,170
4725033000.0,3070.0,1.628664495,140
4725033500.0,992.0,2.016129032,145
4725034000.0,2673.0,1.870557426,159
4725035000.0,3956.0,1.516683519,140
4725036000.0,1668.0,4.196642686,199
4725037000.0,1960.0,5.612244898,158
4725038000.0,2570.0,1.945525292,159
4725039000.0,1753.0,3.422703936,196
4725039500.0,754.0,6.631299735,78
4725040000.0,1993.0,1.50526844,140
4725041000.0,2784.0,6.106321839,82
4725042000.0,1233.0,0.811030008,82
4725042600.0,332.0,0.0,88
4725043000.0,2730.0,1.831501832,159
4725044000.0,1146.0,1.745200698,159
4725044500.0,380.0,0.0,88
4725045000.0,2145.0,0.0,88
4725046000.0,2060.0,2.427184466,160
4725047000.0,827.0,2.418379686,160
4725052000.0,12259.0,4.812790603,167
4725053000.0,9143.0,5.578037843,158
4725054000.0,7935.0,4.536862004,213
4725055000.0,8340.0,5.755395683,158
4725056000.0,3670.0,1.907356948,159
4725057000.0,9024.0,5.762411348,118
4728000000.0,71406.0,4.593451531,213
4728025000.0,5839.0,3.425244049,196
4728025100.0,1129.0,2.657218778,170
4728025300.0,3221.0,3.104625893,176
4728025400.0,833.0,0.0,88
4728031000.0,2451.0,0.815993472,82
4728032000.0,3044.0,2.299605782,145
4728033000.0,2399.0,2.084201751,145
4728034000.0,2777.0,2.160604969,145
4728035000.0,1951.0,3.075345976,176
4728036000.0,3565.0,1.963534362,159
4728037000.0,2609.0,2.683020314,170
4728057000.0,5813.0,6.193015655,82
4728058000.0,7122.0,4.633529907,167
4728059000.0,9087.0,5.942555299,118
4728060000.0,3162.0,4.111321948,199
4728061000.0,16404.0,7.254328213,51
4729000000.0,263728.0,5.175787175,190
4729025000.0,25619.0,3.552051212,194
4729025300.0,36335.0,4.155772671,199
4729025600.0,20912.0,8.942234124,22
4729031000.0,5985.0,2.506265664,160
4729033000.0,5558.0,1.979129183,159
4729034000.0,3346.0,0.896592947,107
4729035000.0,3760.0,1.329787234,100
4729037000.0,3034.0,0.988793672,107
4729051000.0,10015.0,6.290564154,82
4729052000.0,6620.0,3.776435045,215
4729053000.0,20107.0,6.017804745,118
4729054100.0,36652.0,4.256247954,199
4729054200.0,30723.0,7.486248088,35
4729055000.0,16272.0,7.374631268,51
4729056000.0,38790.0,4.74349059,167
4772000000.0,23256.0,2.536979704,160
4772025000.0,8193.0,3.417551568,196
4772031000.0,2317.0,3.452740613,196
4772032000.0,3768.0,2.123142251,145
4772033000.0,2042.0,1.469147894,140
4772034000.0,2007.0,0.996512207,107
4772035000.0,2385.0,2.096436059,145
4772036000.0,1189.0,2.52312868,160
4772037000.0,1355.0,1.47601476,140
4773000000.0,51724.0,4.38867837,213
4773025000.0,13447.0,4.982523983,190
4773031000.0,1937.0,4.13009809,199
4773032000.0,1598.0,2.503128911,160
4773033000.0,1820.0,1.098901099,107
4773034000.0,1565.0,3.194888179,196
4773035000.0,1468.0,3.40599455,196
4773036000.0,1466.0,8.185538881,45
4773037000.0,4334.0,3.230272266,196
4773038000.0,3953.0,4.553503668,213
4773039000.0,2553.0,6.267136702,82
4773040000.0,1821.0,4.393190555,213
4773041000.0,1756.0,3.986332574,215
4773042000.0,1802.0,3.884572697,215
4773043000.0,4585.0,5.234460196,156
4773044000.0,3822.0,3.401360544,196
4773045000.0,815.0,7.36196319,51
4773046000.0,2143.0,4.199720019,199
4773047000.0,839.0,2.383790226,160
4775000000.0,25044.0,3.114518448,176
4775025000.0,5196.0,4.426481909,213
4775031500.0,1860.0,2.688172043,170
4775032000.0,2507.0,1.595532509,140
4775033000.0,2097.0,2.861230329,170
4775034000.0,2532.0,2.369668246,160
4775035000.0,2609.0,3.066308931,176
4775036000.0,1805.0,2.216066482,145
4775037000.0,6438.0,3.417210314,196
4776000000.0,16692.0,3.175173736,196
4776025000.0,7305.0,4.106776181,199
4776031000.0,2141.0,3.269500234,196
4776032000.0,1739.0,2.875215641,170
4776033000.0,1772.0,2.257336343,145
4776034000.0,1693.0,2.953337271,176
4776035000.0,2042.0,0.979431929,107
4777000000.0,36313.0,4.295982155,199
4777025000.0,11040.0,5.615942029,158
4777031000.0,6248.0,4.801536492,167
4777032000.0,2371.0,4.217629692,199
4777033000.0,1124.0,2.669039146,170
4777034000.0,1489.0,3.357958361,196
4777034500.0,529.0,7.561436673,35
4777035000.0,921.0,2.17155266,145
4777035500.0,1736.0,2.304147465,160
4777036000.0,6381.0,4.231311707,199
4777037000.0,2786.0,2.153625269,145
4777038000.0,1688.0,1.777251185,159
4782000000.0,42263.0,2.673733526,170
4782025000.0,7186.0,3.896465349,215
4782025100.0,1119.0,1.787310098,159
4782025300.0,10320.0,3.779069767,215
4782025400.0,1620.0,1.234567901,100
4782031000.0,2127.0,3.291020216,196
4782032000.0,3935.0,3.049555273,176
4782033000.0,2227.0,1.796138303,159
4782034000.0,4507.0,2.218770801,145
4782035000.0,2110.0,0.947867299,107
4782036000.0,3327.0,1.502855425,140
4782037000.0,3785.0,0.528401585,45
4783000000.0,31361.0,3.124900354,176
4783025300.0,10077.0,4.167907115,199
4783031000.0,1433.0,2.093510119,145
4783032000.0,1883.0,2.655337228,170
4783033000.0,2594.0,3.855050116,215
4783034000.0,8445.0,2.841918295,170
4783035000.0,1941.0,1.030396703,107
4783036000.0,1591.0,1.257071025,100
4783037000.0,3397.0,2.943773918,176
4784000000.0,43414.0,4.468604598,213
4784025000.0,13737.0,5.241319065,156
4784031000.0,6154.0,3.899902502,215
4784032000.0,3734.0,3.481521157,194
4784033000.0,3111.0,3.214400514,196
4784034000.0,2035.0,4.914004914,190
4784035000.0,1212.0,1.650165017,140
4784036000.0,2452.0,4.078303426,199
4784037000.0,3071.0,6.186909801,82
4784038000.0,4511.0,3.990246065,215
4784039000.0,3397.0,4.710038269,167
4785000000.0,114758.0,4.156572962,199
4785025000.0,33444.0,3.438583901,196
4785025300.0,24305.0,2.592059247,170
4785025600.0,30889.0,8.125870051,45
4785031000.0,4234.0,0.944733113,107
4785032000.0,5312.0,2.070783133,145
4785033000.0,3520.0,1.704545455,140
4785036000.0,9824.0,1.934039088,159
4785037000.0,3230.0,2.476780186,160
4790000000.0,55613.0,5.754050312,158
4790025000.0,14801.0,3.51327613,194
4790031000.0,2309.0,2.598527501,170
4790034000.0,2657.0,0.752728641,82
4790035000.0,1697.0,3.535651149,194
4790036000.0,19193.0,12.13984265,4
4790037000.0,2531.0,5.136309759,190
4790038000.0,2456.0,0.814332248,82
4790039000.0,1523.0,1.313197636,100
4790040000.0,2721.0,0.0,88
4790041000.0,3165.0,1.263823065,100
4790042000.0,1194.0,0.0,88
4790043000.0,1366.0,0.0,88
4792000000.0,31494.0,3.460976694,194
4792025000.0,10008.0,5.095923261,190
4792031000.0,3140.0,1.592356688,140
4792032000.0,2116.0,0.945179584,107
4792033000.0,2014.0,3.475670308,194
4792034000.0,4433.0,2.706970449,170
4792035000.0,2224.0,2.248201439,145
4792036000.0,1522.0,3.94218134,215
4792037000.0,2254.0,2.218278616,145
4792038000.0,1754.0,0.570125428,45
4792039000.0,2029.0,7.392804337,51
4793000000.0,48716.0,4.228590196,199
4793025000.0,14051.0,4.341328019,213
4793025300.0,2869.0,0.697107006,82
4793031000.0,6691.0,10.76072336,11
4793031500.0,708.0,0.0,88
4793033000.0,2768.0,2.89017341,176
4793035000.0,2548.0,0.0,88
4793036000.0,1753.0,2.281802624,145
4793037000.0,6490.0,4.776579353,167
4793038000.0,7546.0,2.915451895,176
4793039000.0,1270.0,1.57480315,140
4793040000.0,2022.0,1.978239367,159
4794000000.0,9077.0,3.966068084,215
4794025000.0,6434.0,3.885607709,215
4794031000.0,878.0,4.555808656,213
4794031500.0,444.0,4.504504505,213
4794032000.0,1321.0,3.785011355,215
4800000000.0,3340216.0,5.105358456,190
4812000000.0,1036738.0,5.242404542,156
4812100000.0,262408.0,5.842047499,118
4812125000.0,20051.0,3.042242282,176
4812131000.0,43411.0,11.17228352,7
4812132000.0,7225.0,3.321799308,196
4812151000.0,50992.0,6.255883276,82
4812152000.0,37958.0,7.218504663,51
4812153000.0,42402.0,3.089476911,176
4812154000.0,30336.0,2.736023207,170
4812155000.0,30033.0,5.194286285,156
4812300000.0,214570.0,5.364216806,156
4812351000.0,41935.0,3.672350066,194
4812352000.0,22953.0,4.182459809,199
4812353000.0,28257.0,4.600629932,213
4812354000.0,45636.0,5.039880796,190
4812355000.0,41241.0,7.953250406,41
4812356000.0,26615.0,6.687957918,78
4812357000.0,7933.0,4.411950082,213
4812500000.0,175716.0,4.120285005,199
4812531000.0,4318.0,1.389532191,100
4812532000.0,12349.0,4.777714795,167
4812533000.0,3544.0,1.410835214,100
4812534000.0,4004.0,0.749250749,82
4812551000.0,14293.0,9.934933184,19
4812552000.0,941.0,3.188097768,196
4812553000.0,35173.0,5.03226907,190
4812554000.0,11277.0,3.458366587,194
4812556500.0,14882.0,3.225372934,196
4812557000.0,9274.0,2.264395083,145
4812558000.0,10874.0,2.299061983,145
4812561000.0,15508.0,3.288625226,196
4812563000.0,19688.0,3.555465258,194
4812564000.0,6921.0,3.61219477,194
4812565000.0,12670.0,3.946329913,215
4812700000.0,191289.0,4.129876783,199
4812725000.0,64835.0,4.056450991,199
